player_id,fifa_version,overall,potential,age,height_cm,weight_kg,club_team_id,club_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,goals,assists,club_position_mapped,primary_position,has_multiple_positions,primary_position_mapped,years_remaining,log_value_eur,log_wage_eur,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique
1423,19,76.0,83.0,-0.42877946232494174,1.082281269835552,0.5052325450201581,28,24.0,Right,3.0,3.0,1.0,73.0,74.0,61.0,66.0,44.0,81.0,60.0,77.0,2,3,1,ST,0,1,2.0,0.7073061431805547,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1427,19,76.0,82.0,-0.869822585588372,0.23168563661680555,-0.14042995076093343,3,2.0,Right,3.0,3.0,1.0,75.0,42.0,63.0,65.0,76.0,75.0,61.0,37.0,0,0,12,CB,1,11,3.0,0.5830505397773204,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,19,76.0,86.0,-0.869822585588372,0.7987493920959698,0.11783504755150319,5,12.0,Right,3.0,3.0,1.0,80.0,30.0,58.0,67.0,76.0,76.0,69.0,26.0,0,0,12,RB,1,10,3.0,0.67850087769946,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1529,19,76.0,78.0,0.012263660938488439,-0.4771440577321498,-0.5278274482295884,9,23.0,Right,4.0,3.0,1.0,78.0,72.0,69.0,79.0,41.0,65.0,70.0,76.0,0,0,12,ST,0,1,3.0,0.6165290461307014,0.4264832417872485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,19,76.0,86.0,-0.869822585588372,1.6493450253147162,2.054822534894778,14,24.0,Right,3.0,2.0,2.0,63.0,31.0,50.0,49.0,76.0,81.0,37.0,29.0,1,0,12,CB,0,11,4.0,0.7073061431805547,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1638,19,76.0,84.0,-0.869822585588372,-0.19361217999256766,-0.786092446542025,3,30.0,Right,5.0,4.0,1.0,85.0,71.0,67.0,80.0,37.0,76.0,69.0,73.0,13,2,18,LM,1,18,4.0,0.7348307432861128,0.5789969406782773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1648,19,76.0,85.0,-1.090344147220087,0.37345157548659663,0.2469675467077215,7,24.0,Right,4.0,3.0,1.0,87.0,60.0,66.0,68.0,75.0,81.0,67.0,57.0,0,0,15,RB,1,10,1.0,0.6482899328792295,0.5789969406782773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,19,75.0,75.0,2.8790439621507846,1.5075790864449252,1.4091600391136863,29,1.0,Right,3.0,1.0,2.0,,,,,,,12.0,11.0,0,0,12,GK,0,5,0.0,-1.2719103730983443,-0.0008238611575256386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100,19,75.0,75.0,1.9969577156239244,0.5152175143563876,3.2170150273007425,15,5.0,Right,2.0,2.0,2.0,33.0,30.0,41.0,57.0,75.0,78.0,17.0,19.0,3,0,8,CB,0,11,0.0,-0.3482763515969305,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,19,75.0,75.0,1.5559145923604942,0.6569834532261788,1.667425037426123,15,28.0,Left,2.0,3.0,2.0,59.0,68.0,77.0,69.0,75.0,75.0,82.0,57.0,0,0,12,LB,0,6,0.0,0.03264743881676416,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,19,75.0,75.0,1.5559145923604942,1.5075790864449252,1.4091600391136863,22,4.0,Right,3.0,2.0,2.0,49.0,43.0,56.0,54.0,73.0,77.0,56.0,21.0,0,0,15,CB,0,11,0.0,0.04916045570302588,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,19,75.0,75.0,1.3353930307287791,-0.6189099966019409,-0.14042995076093343,29,11.0,Left,3.0,3.0,1.0,75.0,61.0,72.0,74.0,73.0,72.0,75.0,55.0,1,0,19,LB,1,6,1.0,0.13993753942079176,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,19,75.0,75.0,1.7764361539922093,1.082281269835552,1.280027539957468,32,14.0,Right,3.0,2.0,1.0,61.0,28.0,44.0,54.0,75.0,78.0,27.0,27.0,4,1,2,CB,0,11,1.0,-0.1624511877384943,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
311,19,75.0,76.0,0.8943499074653488,1.7911109641845073,1.5382925382699046,28,1.0,Right,2.0,1.0,1.0,,,,,,,14.0,12.0,0,1,5,GK,0,5,2.0,0.21909215083898392,-0.0008238611575256386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
341,19,75.0,75.0,0.8943499074653488,1.365813147575134,2.4422200323634327,19,6.0,Right,4.0,3.0,1.0,61.0,59.0,71.0,68.0,72.0,76.0,69.0,54.0,0,0,12,CDM,1,9,1.0,0.21909215083898392,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
358,19,75.0,75.0,1.3353930307287791,1.9328769030542983,2.7004850306758694,22,5.0,Right,2.0,2.0,2.0,32.0,36.0,50.0,39.0,75.0,80.0,44.0,34.0,0,0,12,CB,0,11,2.0,0.1538527646170909,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
452,19,75.0,75.0,0.6738283458336337,1.224047208705343,0.11783504755150319,24,34.0,Right,3.0,2.0,2.0,55.0,44.0,60.0,61.0,75.0,75.0,70.0,38.0,0,0,15,CB,1,11,0.0,0.2781083555112046,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,19,75.0,76.0,0.45330678420191867,-0.902441874341523,-1.1734899440106799,24,3.0,Left,3.0,3.0,1.0,90.0,66.0,68.0,75.0,72.0,73.0,64.0,64.0,3,2,6,LB,0,6,2.0,0.3319859300702028,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,19,75.0,76.0,0.45330678420191867,-0.05184624112277659,0.2469675467077215,19,8.0,Left,3.0,3.0,1.0,72.0,70.0,74.0,75.0,67.0,75.0,70.0,69.0,0,0,7,CM,0,24,0.0,0.47015675366608645,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,19,75.0,75.0,1.114871469097064,1.082281269835552,1.5382925382699046,26,18.0,Right,3.0,2.0,1.0,70.0,46.0,60.0,60.0,74.0,77.0,69.0,30.0,1,0,12,CB,1,11,1.0,0.20658260464994851,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
548,19,75.0,75.0,1.3353930307287791,0.23168563661680555,1.280027539957468,9,10.0,Right,3.0,3.0,2.0,72.0,70.0,68.0,75.0,75.0,82.0,62.0,64.0,0,0,0,CM,1,24,0.0,0.2781083555112046,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
561,19,75.0,75.0,1.5559145923604942,1.082281269835552,1.1508950408012497,22,3.0,Left,3.0,2.0,2.0,46.0,34.0,50.0,52.0,75.0,76.0,43.0,37.0,0,0,2,CB,1,11,0.0,0.04916045570302588,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
572,19,75.0,75.0,0.6738283458336337,-1.1859737520811051,-0.39869494907337005,23,18.0,Right,3.0,3.0,1.0,64.0,56.0,77.0,71.0,71.0,73.0,76.0,49.0,2,7,12,CM,1,24,1.0,0.38154849487490433,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,19,75.0,75.0,0.6738283458336337,0.08991969774701447,-0.011297451604715118,29,19.0,Right,3.0,3.0,1.0,81.0,69.0,72.0,75.0,36.0,57.0,71.0,71.0,2,3,12,RM,1,20,0.0,0.38154849487490433,0.5789969406782773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,19,75.0,75.0,0.6738283458336337,-1.3277396909508963,-0.786092446542025,32,33.0,Right,3.0,3.0,2.0,90.0,71.0,69.0,77.0,35.0,64.0,71.0,68.0,3,1,4,LW,1,4,2.0,0.38154849487490433,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
617,19,75.0,75.0,0.45330678420191867,-0.33537811886235874,0.2469675467077215,29,15.0,Right,3.0,3.0,1.0,78.0,55.0,70.0,75.0,73.0,70.0,73.0,43.0,1,1,12,RB,1,10,2.0,0.2781083555112046,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,19,75.0,75.0,0.8943499074653488,0.9405153309657609,0.2469675467077215,12,3.0,Right,4.0,2.0,1.0,66.0,41.0,51.0,63.0,75.0,75.0,36.0,34.0,0,1,12,CB,0,11,1.0,0.21909215083898392,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,19,75.0,76.0,0.45330678420191867,0.5152175143563876,0.7634975433325948,22,22.0,Left,3.0,3.0,1.0,77.0,62.0,67.0,73.0,71.0,79.0,75.0,56.0,0,0,12,LB,1,6,2.0,0.3319859300702028,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
684,19,75.0,76.0,0.45330678420191867,-0.33537811886235874,0.2469675467077215,22,18.0,Right,3.0,3.0,1.0,88.0,73.0,62.0,73.0,30.0,76.0,61.0,74.0,7,2,12,ST,0,1,3.0,0.5101191041233343,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
749,19,75.0,79.0,-0.20825790069322667,-1.3277396909508963,-0.9152249456982433,12,22.0,Right,3.0,3.0,2.0,86.0,68.0,70.0,80.0,25.0,52.0,72.0,66.0,6,4,12,RM,1,20,2.0,0.5476579624616776,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,19,75.0,77.0,0.23278522257020354,0.08991969774701447,1.0217625416450313,23,13.0,Right,3.0,3.0,1.0,71.0,69.0,74.0,75.0,72.0,76.0,70.0,67.0,3,0,12,CAM,1,14,0.0,0.5101191041233343,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
804,19,75.0,80.0,0.012263660938488439,-0.33537811886235874,0.5052325450201581,3,21.0,Right,3.0,3.0,2.0,68.0,53.0,64.0,74.0,73.0,76.0,45.0,53.0,0,0,15,CDM,1,9,2.0,0.47015675366608645,0.5789969406782773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849,19,75.0,77.0,0.23278522257020354,0.08991969774701447,-0.14042995076093343,12,17.0,Right,4.0,3.0,1.0,84.0,71.0,71.0,75.0,64.0,73.0,64.0,70.0,3,2,12,CAM,1,14,3.0,0.5101191041233343,0.23982232997106445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
907,19,75.0,76.0,0.23278522257020354,-1.4695056298206872,-0.9152249456982433,26,11.0,Left,3.0,4.0,1.0,75.0,71.0,70.0,81.0,49.0,67.0,72.0,71.0,2,6,20,RM,1,20,3.0,0.5101191041233343,0.23982232997106445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
963,19,75.0,76.0,0.23278522257020354,-2.4618672019092247,-1.4317549423231166,9,30.0,Left,3.0,3.0,1.0,90.0,67.0,68.0,79.0,35.0,54.0,67.0,64.0,1,0,12,LM,1,18,2.0,0.5101191041233343,0.23982232997106445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
975,19,75.0,82.0,-0.42877946232494174,0.08991969774701447,-1.3026224431668982,0,21.0,Right,3.0,3.0,1.0,65.0,51.0,65.0,69.0,74.0,75.0,68.0,47.0,2,0,12,CB,1,11,3.0,0.5101191041233343,0.5789969406782773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1018,19,75.0,78.0,-0.20825790069322667,-2.745399079648807,-2.077417438104208,29,24.0,Right,4.0,3.0,1.0,88.0,65.0,69.0,79.0,46.0,57.0,73.0,68.0,7,14,17,RM,1,20,1.0,0.5476579624616776,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,19,75.0,77.0,0.23278522257020354,0.08991969774701447,-0.5278274482295884,28,37.0,Right,3.0,3.0,2.0,82.0,53.0,62.0,68.0,73.0,71.0,74.0,50.0,0,1,12,LB,1,6,0.0,0.38154849487490433,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,19,75.0,84.0,-0.20825790069322667,0.7987493920959698,1.4091600391136863,19,26.0,Right,5.0,2.0,1.0,61.0,43.0,50.0,58.0,75.0,76.0,23.0,52.0,0,0,12,CB,0,11,3.0,0.5830505397773204,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1065,19,75.0,80.0,0.23278522257020354,0.7987493920959698,1.0217625416450313,9,5.0,Right,4.0,3.0,2.0,50.0,65.0,70.0,66.0,75.0,75.0,65.0,60.0,4,1,12,CB,0,11,2.0,0.47015675366608645,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1072,19,75.0,76.0,0.23278522257020354,-0.05184624112277659,-0.786092446542025,15,26.0,Left,3.0,4.0,2.0,75.0,72.0,75.0,79.0,28.0,61.0,74.0,71.0,1,0,15,RW,1,3,3.0,0.5101191041233343,0.5789969406782773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,19,75.0,78.0,-0.20825790069322667,-1.044207813211314,-1.4317549423231166,5,50.0,Right,3.0,4.0,2.0,86.0,66.0,70.0,80.0,41.0,53.0,69.0,66.0,0,0,15,RM,1,20,0.0,0.5476579624616776,0.7079458015801876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,19,75.0,80.0,-0.20825790069322667,-1.044207813211314,0.5052325450201581,18,7.0,Right,4.0,3.0,1.0,88.0,71.0,68.0,78.0,38.0,72.0,72.0,70.0,3,1,12,RW,1,3,2.0,0.5830505397773204,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1146,19,75.0,75.0,0.8943499074653488,1.224047208705343,1.9256900357385596,28,20.0,Right,3.0,2.0,1.0,61.0,72.0,59.0,64.0,43.0,83.0,42.0,74.0,0,1,12,ST,0,1,0.0,0.38154849487490433,0.4264832417872485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1300,19,75.0,83.0,-0.869822585588372,-1.044207813211314,-0.39869494907337005,15,27.0,Right,4.0,4.0,1.0,76.0,73.0,75.0,76.0,39.0,51.0,72.0,69.0,7,7,14,CAM,0,14,4.0,0.6482899328792295,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,19,75.0,81.0,-0.20825790069322667,-0.4771440577321498,0.11783504755150319,18,17.0,Left,4.0,3.0,1.0,89.0,68.0,68.0,79.0,31.0,63.0,70.0,66.0,1,2,3,RW,0,3,1.0,0.5830505397773204,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1343,19,75.0,84.0,-0.6493010239566569,-0.902441874341523,-0.2695624499171517,13,29.0,Right,3.0,3.0,1.0,71.0,58.0,75.0,75.0,64.0,66.0,62.0,54.0,1,0,12,CM,1,24,4.0,0.6482899328792295,0.5789969406782773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1429,19,75.0,82.0,-0.20825790069322667,-2.0365693852998517,-1.4317549423231166,26,26.0,Right,4.0,4.0,1.0,82.0,76.0,72.0,80.0,35.0,50.0,75.0,83.0,0,0,15,ST,1,1,3.0,0.6165290461307014,0.23982232997106445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,19,75.0,84.0,-0.869822585588372,0.08991969774701447,0.5052325450201581,15,8.0,Left,3.0,4.0,1.0,82.0,75.0,62.0,76.0,28.0,69.0,48.0,77.0,1,3,12,ST,1,1,3.0,0.67850087769946,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,19,75.0,83.0,-0.869822585588372,-0.6189099966019409,0.11783504755150319,15,3.0,Left,3.0,3.0,1.0,79.0,48.0,68.0,74.0,73.0,71.0,74.0,43.0,0,5,6,LB,0,6,2.0,0.5476579624616776,0.23982232997106445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1571,19,75.0,84.0,-1.090344147220087,0.37345157548659663,-0.786092446542025,3,26.0,Right,3.0,4.0,1.0,72.0,62.0,74.0,76.0,62.0,75.0,66.0,64.0,0,0,12,CM,1,24,3.0,0.6482899328792295,0.4264832417872485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1657,19,75.0,80.0,-0.42877946232494174,0.5152175143563876,-0.011297451604715118,26,30.0,Left,3.0,3.0,1.0,78.0,48.0,58.0,67.0,76.0,74.0,61.0,28.0,0,1,12,LB,1,6,3.0,0.47015675366608645,-0.0008238611575256386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,19,75.0,82.0,-0.869822585588372,0.08991969774701447,0.11783504755150319,28,14.0,Right,4.0,4.0,1.0,76.0,63.0,73.0,79.0,44.0,68.0,71.0,61.0,0,0,12,LM,1,18,2.0,0.6165290461307014,-0.0008238611575256386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1750,19,75.0,88.0,-1.5313872704835172,-0.6189099966019409,-0.786092446542025,19,3.0,Left,3.0,3.0,1.0,87.0,67.0,67.0,74.0,65.0,63.0,70.0,75.0,2,6,4,LW,1,4,1.0,0.7611837224304726,-0.0008238611575256386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,19,74.0,74.0,2.2174792772556393,1.5075790864449252,0.8926300424888131,7,13.0,Right,4.0,1.0,1.0,,,,,,,19.0,17.0,0,0,15,GK,0,5,1.0,-0.6150176562348595,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
135,19,74.0,74.0,2.6585224005190695,-0.19361217999256766,-0.011297451604715118,26,2.0,Right,4.0,3.0,1.0,58.0,45.0,71.0,72.0,77.0,66.0,74.0,33.0,0,1,10,RB,0,10,0.0,-1.5768517255103223,-0.0008238611575256386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,19,74.0,74.0,1.7764361539922093,-1.3277396909508963,-0.786092446542025,12,8.0,Right,3.0,3.0,2.0,58.0,61.0,75.0,75.0,63.0,66.0,72.0,58.0,0,1,12,CM,1,24,0.0,-0.0381956135232027,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
271,19,74.0,74.0,1.3353930307287791,-0.6189099966019409,-0.786092446542025,12,7.0,Right,2.0,3.0,2.0,82.0,71.0,60.0,71.0,36.0,75.0,70.0,72.0,5,1,1,ST,0,1,1.0,0.21909215083898392,0.23982232997106445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
283,19,74.0,74.0,1.3353930307287791,-0.902441874341523,0.5052325450201581,15,2.0,Right,3.0,3.0,2.0,66.0,38.0,61.0,67.0,77.0,75.0,68.0,27.0,0,0,12,RB,0,10,0.0,0.03264743881676416,0.4264832417872485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
294,19,74.0,74.0,1.3353930307287791,2.2164087807938806,1.7965575365823412,24,13.0,Right,3.0,1.0,2.0,,,,,,,11.0,12.0,0,0,12,GK,0,5,2.0,-0.019710616463803836,-0.0008238611575256386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,19,74.0,74.0,1.3353930307287791,-0.33537811886235874,0.2469675467077215,22,6.0,Right,3.0,2.0,1.0,63.0,34.0,57.0,63.0,74.0,74.0,57.0,27.0,0,0,12,CB,1,11,0.0,0.04916045570302588,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,19,74.0,74.0,0.6738283458336337,1.365813147575134,0.5052325450201581,9,21.0,Right,3.0,3.0,1.0,60.0,72.0,64.0,71.0,29.0,72.0,58.0,72.0,2,0,12,ST,0,1,1.0,0.3319859300702028,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,19,74.0,74.0,1.114871469097064,0.6569834532261788,-0.2695624499171517,26,3.0,Left,3.0,3.0,1.0,69.0,41.0,68.0,70.0,75.0,75.0,72.0,29.0,0,0,6,LB,0,6,0.0,0.09621103903736981,0.23982232997106445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,19,74.0,74.0,0.6738283458336337,0.5152175143563876,1.7965575365823412,22,33.0,Right,3.0,2.0,2.0,67.0,71.0,57.0,71.0,30.0,83.0,50.0,70.0,0,0,12,ST,0,1,2.0,0.3319859300702028,0.4264832417872485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
426,19,74.0,74.0,0.45330678420191867,-1.1859737520811051,-0.011297451604715118,9,24.0,Right,4.0,3.0,2.0,72.0,70.0,74.0,76.0,64.0,68.0,73.0,70.0,0,0,12,CM,1,24,1.0,0.3319859300702028,0.23982232997106445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429,19,74.0,74.0,1.3353930307287791,0.37345157548659663,1.280027539957468,15,29.0,Right,3.0,2.0,1.0,57.0,39.0,57.0,53.0,73.0,78.0,61.0,24.0,0,0,12,CB,1,11,0.0,0.04916045570302588,0.4264832417872485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,19,74.0,74.0,0.6738283458336337,0.7987493920959698,0.8926300424888131,24,2.0,Right,3.0,3.0,1.0,62.0,54.0,66.0,66.0,75.0,75.0,73.0,46.0,1,0,12,RB,0,10,2.0,0.13993753942079176,0.23982232997106445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
